idx,Symbol,avg,Date,Open,High,Low,Close,date,time,hour,ampm,ts
7200,,6542.755,,,,,,Thu Oct 25 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7201,,6548.215,,,,,,Thu Oct 25 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7202,,6541.855,,,,,,Thu Oct 25 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7203,,6547.99,,,,,,Thu Oct 25 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7204,,6555.639999999999,,,,,,Thu Oct 25 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7205,,6553.87,,,,,,Thu Oct 25 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7206,,6548.735,,,,,,Thu Oct 25 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7207,,6547.9349999999995,,,,,,Thu Oct 25 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7208,,6551.07,,,,,,Thu Oct 25 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7209,,6558.27,,,,,,Thu Oct 25 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7210,,6556.4400000000005,,,,,,Thu Oct 25 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7211,,6549.17,,,,,,Fri Oct 26 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7212,,6543.495,,,,,,Thu Oct 25 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7213,,6543.245,,,,,,Thu Oct 25 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7214,,6547.74,,,,,,Thu Oct 25 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7215,,6551.065,,,,,,Thu Oct 25 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7216,,6552.844999999999,,,,,,Thu Oct 25 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7217,,6546.275,,,,,,Thu Oct 25 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7218,,6539.5,,,,,,Thu Oct 25 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7219,,6537.995,,,,,,Thu Oct 25 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7220,,6538.844999999999,,,,,,Thu Oct 25 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7221,,6527.959999999999,,,,,,Thu Oct 25 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7222,,6542.285,,,,,,Thu Oct 25 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7223,,6567.92,,,,,,Thu Oct 25 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7224,,6564.3,,,,,,Wed Oct 24 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7225,,6570.56,,,,,,Wed Oct 24 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7226,,6577.280000000001,,,,,,Wed Oct 24 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7227,,6577.68,,,,,,Wed Oct 24 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7228,,6582.405,,,,,,Wed Oct 24 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7229,,6590.405,,,,,,Wed Oct 24 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7230,,6592.48,,,,,,Wed Oct 24 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7231,,6585.57,,,,,,Wed Oct 24 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7232,,6596.365,,,,,,Wed Oct 24 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7233,,6609.955,,,,,,Wed Oct 24 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7234,,6607.5650000000005,,,,,,Wed Oct 24 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7235,,6603.74,,,,,,Thu Oct 25 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7236,,6602.79,,,,,,Wed Oct 24 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7237,,6605.08,,,,,,Wed Oct 24 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7238,,6601.895,,,,,,Wed Oct 24 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7239,,6604.8099999999995,,,,,,Wed Oct 24 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7240,,6611.495,,,,,,Wed Oct 24 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7241,,6613.57,,,,,,Wed Oct 24 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7242,,6618.02,,,,,,Wed Oct 24 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7243,,6601.299999999999,,,,,,Wed Oct 24 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7244,,6575.475,,,,,,Wed Oct 24 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7245,,6569.17,,,,,,Wed Oct 24 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7246,,6567.780000000001,,,,,,Wed Oct 24 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7247,,6560.015,,,,,,Wed Oct 24 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7248,,6550.495,,,,,,Tue Oct 23 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7249,,6549.74,,,,,,Tue Oct 23 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7250,,6552.860000000001,,,,,,Tue Oct 23 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7251,,6565.120000000001,,,,,,Tue Oct 23 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7252,,6568.725,,,,,,Tue Oct 23 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7253,,6559.6849999999995,,,,,,Tue Oct 23 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7254,,6563.53,,,,,,Tue Oct 23 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7255,,6562.610000000001,,,,,,Tue Oct 23 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7256,,6558.15,,,,,,Tue Oct 23 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7257,,6561.005,,,,,,Tue Oct 23 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7258,,6565.15,,,,,,Tue Oct 23 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7259,,6554.93,,,,,,Wed Oct 24 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7260,,6542.17,,,,,,Tue Oct 23 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7261,,6546.585,,,,,,Tue Oct 23 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7262,,6561.844999999999,,,,,,Tue Oct 23 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7263,,6573.225,,,,,,Tue Oct 23 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7264,,6575.025,,,,,,Tue Oct 23 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7265,,6580.99,,,,,,Tue Oct 23 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7266,,6585.200000000001,,,,,,Tue Oct 23 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7267,,6581.445,,,,,,Tue Oct 23 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7268,,6584.15,,,,,,Tue Oct 23 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7269,,6589.235000000001,,,,,,Tue Oct 23 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7270,,6586.9400000000005,,,,,,Tue Oct 23 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7271,,6583.514999999999,,,,,,Tue Oct 23 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7272,,6579.08,,,,,,Mon Oct 22 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7273,,6577.485000000001,,,,,,Mon Oct 22 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7274,,6579.005,,,,,,Mon Oct 22 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7275,,6570.07,,,,,,Mon Oct 22 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7276,,6561.585,,,,,,Mon Oct 22 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7277,,6569.52,,,,,,Mon Oct 22 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7278,,6576.955,,,,,,Mon Oct 22 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7279,,6570.695,,,,,,Mon Oct 22 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7280,,6567.2,,,,,,Mon Oct 22 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7281,,6572.45,,,,,,Mon Oct 22 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7282,,6578.88,,,,,,Mon Oct 22 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7283,,6588.885,,,,,,Tue Oct 23 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7284,,6590.9,,,,,,Mon Oct 22 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7285,,6589.785,,,,,,Mon Oct 22 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7286,,6586.385,,,,,,Mon Oct 22 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7287,,6598.030000000001,,,,,,Mon Oct 22 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7288,,6622.290000000001,,,,,,Mon Oct 22 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7289,,6626.08,,,,,,Mon Oct 22 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7290,,6621.48,,,,,,Mon Oct 22 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7291,,6609.115,,,,,,Mon Oct 22 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7292,,6593.945,,,,,,Mon Oct 22 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7293,,6598.0599999999995,,,,,,Mon Oct 22 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7294,,6599.57,,,,,,Mon Oct 22 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7295,,6591.555,,,,,,Mon Oct 22 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7296,,6590.379999999999,,,,,,Sun Oct 21 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7297,,6606.344999999999,,,,,,Sun Oct 21 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7298,,6626.805,,,,,,Sun Oct 21 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7299,,6628.585,,,,,,Sun Oct 21 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7300,,6626.23,,,,,,Sun Oct 21 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7301,,6628.4349999999995,,,,,,Sun Oct 21 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7302,,6633.505,,,,,,Sun Oct 21 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7303,,6641,,,,,,Sun Oct 21 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7304,,6648.465,,,,,,Sun Oct 21 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7305,,6644.025,,,,,,Sun Oct 21 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7306,,6629.424999999999,,,,,,Sun Oct 21 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7307,,6620.58,,,,,,Mon Oct 22 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7308,,6627.215,,,,,,Sun Oct 21 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7309,,6631.805,,,,,,Sun Oct 21 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7310,,6624.799999999999,,,,,,Sun Oct 21 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7311,,6621.255,,,,,,Sun Oct 21 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7312,,6617.045,,,,,,Sun Oct 21 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7313,,6615.29,,,,,,Sun Oct 21 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7314,,6617.715,,,,,,Sun Oct 21 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7315,,6617.52,,,,,,Sun Oct 21 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7316,,6619.674999999999,,,,,,Sun Oct 21 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7317,,6622.37,,,,,,Sun Oct 21 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7318,,6609.505,,,,,,Sun Oct 21 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7319,,6592.7,,,,,,Sun Oct 21 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7320,,6589.205,,,,,,Sat Oct 20 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7321,,6589.35,,,,,,Sat Oct 20 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7322,,6589.035,,,,,,Sat Oct 20 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7323,,6585.77,,,,,,Sat Oct 20 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7324,,6573.655,,,,,,Sat Oct 20 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7325,,6572.344999999999,,,,,,Sat Oct 20 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7326,,6576.275,,,,,,Sat Oct 20 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7327,,6573.07,,,,,,Sat Oct 20 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7328,,6581.41,,,,,,Sat Oct 20 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7329,,6598.85,,,,,,Sat Oct 20 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7330,,6600.255,,,,,,Sat Oct 20 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7331,,6595.139999999999,,,,,,Sun Oct 21 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7332,,6585.68,,,,,,Sat Oct 20 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7333,,6576.805,,,,,,Sat Oct 20 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7334,,6577,,,,,,Sat Oct 20 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7335,,6575.200000000001,,,,,,Sat Oct 20 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7336,,6583.715,,,,,,Sat Oct 20 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7337,,6571.24,,,,,,Sat Oct 20 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7338,,6550.295,,,,,,Sat Oct 20 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7339,,6546.08,,,,,,Sat Oct 20 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7340,,6540.125,,,,,,Sat Oct 20 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7341,,6541.215,,,,,,Sat Oct 20 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7342,,6531.645,,,,,,Sat Oct 20 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7343,,6523.47,,,,,,Sat Oct 20 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7344,,6534.6849999999995,,,,,,Fri Oct 19 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7345,,6540.125,,,,,,Fri Oct 19 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7346,,6535.885,,,,,,Fri Oct 19 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7347,,6543.695,,,,,,Fri Oct 19 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7348,,6562.67,,,,,,Fri Oct 19 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7349,,6568.594999999999,,,,,,Fri Oct 19 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7350,,6570.725,,,,,,Fri Oct 19 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7351,,6573.285,,,,,,Fri Oct 19 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7352,,6567.59,,,,,,Fri Oct 19 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7353,,6571.42,,,,,,Fri Oct 19 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7354,,6576.3099999999995,,,,,,Fri Oct 19 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7355,,6579.629999999999,,,,,,Sat Oct 20 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7356,,6594.4349999999995,,,,,,Fri Oct 19 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7357,,6601.5599999999995,,,,,,Fri Oct 19 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7358,,6594.455,,,,,,Fri Oct 19 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7359,,6588.01,,,,,,Fri Oct 19 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7360,,6588.01,,,,,,Fri Oct 19 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7361,,6588.01,,,,,,Fri Oct 19 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7362,,6608.5599999999995,,,,,,Fri Oct 19 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7363,,6621.055,,,,,,Fri Oct 19 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7364,,6619,,,,,,Fri Oct 19 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7365,,6613.52,,,,,,Fri Oct 19 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7366,,6618.3150000000005,,,,,,Fri Oct 19 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7367,,6626.775,,,,,,Fri Oct 19 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7368,,6610.46,,,,,,Thu Oct 18 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7369,,6597.975,,,,,,Thu Oct 18 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7370,,6606.355,,,,,,Thu Oct 18 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7371,,6627.375,,,,,,Thu Oct 18 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7372,,6635.014999999999,,,,,,Thu Oct 18 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7373,,6638.5,,,,,,Thu Oct 18 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7374,,6676.955,,,,,,Thu Oct 18 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7375,,6707.905,,,,,,Thu Oct 18 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7376,,6706.16,,,,,,Thu Oct 18 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7377,,6711.75,,,,,,Thu Oct 18 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7378,,6716.745,,,,,,Thu Oct 18 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7379,,6716.635,,,,,,Fri Oct 19 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7380,,6722.5,,,,,,Thu Oct 18 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7381,,6725.665,,,,,,Thu Oct 18 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7382,,6722.594999999999,,,,,,Thu Oct 18 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7383,,6727.825,,,,,,Thu Oct 18 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7384,,6732.885,,,,,,Thu Oct 18 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7385,,6733.0650000000005,,,,,,Thu Oct 18 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7386,,6742.16,,,,,,Thu Oct 18 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7387,,6756.285,,,,,,Thu Oct 18 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7388,,6752.605,,,,,,Thu Oct 18 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7389,,6739.115,,,,,,Thu Oct 18 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7390,,6737.59,,,,,,Thu Oct 18 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7391,,6740.895,,,,,,Thu Oct 18 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7392,,6739.445,,,,,,Wed Oct 17 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7393,,6736.335,,,,,,Wed Oct 17 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7394,,6732.04,,,,,,Wed Oct 17 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7395,,6723.1849999999995,,,,,,Wed Oct 17 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7396,,6729.735000000001,,,,,,Wed Oct 17 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7397,,6745.18,,,,,,Wed Oct 17 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7398,,6749.435,,,,,,Wed Oct 17 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7399,,6749.52,,,,,,Wed Oct 17 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7400,,6747.01,,,,,,Wed Oct 17 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7401,,6730.51,,,,,,Wed Oct 17 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7402,,6721.145,,,,,,Wed Oct 17 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7403,,6726.700000000001,,,,,,Thu Oct 18 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7404,,6714.66,,,,,,Wed Oct 17 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7405,,6718.285,,,,,,Wed Oct 17 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7406,,6749.795,,,,,,Wed Oct 17 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7407,,6758.110000000001,,,,,,Wed Oct 17 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7408,,6757.015,,,,,,Wed Oct 17 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7409,,6762.055,,,,,,Wed Oct 17 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7410,,6768.4,,,,,,Wed Oct 17 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7411,,6775.355,,,,,,Wed Oct 17 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7412,,6769.5,,,,,,Wed Oct 17 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
7413,,6758.92,,,,,,Wed Oct 17 2018 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
7414,,6751.945,,,,,,Wed Oct 17 2018 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
7415,,6755.16,,,,,,Wed Oct 17 2018 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
7416,,6743.385,,,,,,Tue Oct 16 2018 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
7417,,6732.75,,,,,,Tue Oct 16 2018 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
7418,,6730.514999999999,,,,,,Tue Oct 16 2018 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
7419,,6726.02,,,,,,Tue Oct 16 2018 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
7420,,6729.835,,,,,,Tue Oct 16 2018 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
7421,,6720.835,,,,,,Tue Oct 16 2018 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
7422,,6705.5,,,,,,Tue Oct 16 2018 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
7423,,6709.875,,,,,,Tue Oct 16 2018 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
7424,,6719.38,,,,,,Tue Oct 16 2018 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
7425,,6737.23,,,,,,Tue Oct 16 2018 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
7426,,6757.25,,,,,,Tue Oct 16 2018 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
7427,,6778.469999999999,,,,,,Wed Oct 17 2018 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
7428,,6783.555,,,,,,Tue Oct 16 2018 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
7429,,6762.105,,,,,,Tue Oct 16 2018 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
7430,,6757.335,,,,,,Tue Oct 16 2018 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
7431,,6792.1900000000005,,,,,,Tue Oct 16 2018 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
7432,,6821.360000000001,,,,,,Tue Oct 16 2018 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
7433,,6840.0650000000005,,,,,,Tue Oct 16 2018 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
7434,,6796.02,,,,,,Tue Oct 16 2018 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
7435,,6730.4400000000005,,,,,,Tue Oct 16 2018 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
7436,,6737.965,,,,,,Tue Oct 16 2018 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
