Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT
2019-04-01 06-PM,BTCUSDT,4144.98,4146.88,4133,4140.04,835.89,3460825.38
2019-04-01 05-PM,BTCUSDT,4150.41,4152.27,4140.07,4144.98,1006.1,4172062.41
2019-04-01 04-PM,BTCUSDT,4145.07,4156,4138.66,4150.41,943.74,3916273.78
2019-04-01 03-PM,BTCUSDT,4138.61,4148.94,4134,4145.07,1023.53,4238891.91
2019-04-01 02-PM,BTCUSDT,4149.02,4158.7,4134.8,4138.61,1657.94,6877208.65
2019-04-01 01-PM,BTCUSDT,4139.99,4149.03,4134.03,4149.02,906.0,3751695.5
2019-04-01 12-PM,BTCUSDT,4128.69,4143.31,4126.86,4139.99,955.71,3952748.07
2019-04-01 11-AM,BTCUSDT,4126.05,4135.19,4122.55,4128.69,1024.7,4230860.03
2019-04-01 10-AM,BTCUSDT,4134.14,4134.18,4123.6,4126.05,930.13,3841081.07
2019-04-01 09-AM,BTCUSDT,4135.5,4138.16,4127.22,4134.14,610.24,2521990.05
2019-04-01 08-AM,BTCUSDT,4128.85,4137.46,4111.12,4135.5,1039.64,4290307.93
2019-04-01 07-AM,BTCUSDT,4140.8,4144.04,4123.5,4128.85,1118.75,4623770.86
2019-04-01 06-AM,BTCUSDT,4134.85,4142.68,4131.05,4140.8,977.85,4045637.01
2019-04-01 05-AM,BTCUSDT,4130.76,4135,4121,4134.85,553.64,2285966.6
2019-04-01 04-AM,BTCUSDT,4129.9,4138,4127.46,4130.76,695.71,2875234.29
2019-04-01 03-AM,BTCUSDT,4122.88,4139,4115.01,4129.9,1727.14,7121200.19
2019-04-01 02-AM,BTCUSDT,4116.95,4130.36,4114.1,4122.88,1133.95,4675867.99
2019-04-01 01-AM,BTCUSDT,4121.69,4140.95,4114.1,4116.95,1954.88,8065713.24
2019-04-01 12-AM,BTCUSDT,4103.95,4127.65,4067,4121.69,2309.14,9470351.06
2019-03-31 11-PM,BTCUSDT,4106.95,4109.5,4102.42,4103.95,353.15,1449773.84
2019-03-31 10-PM,BTCUSDT,4103.77,4107,4098.37,4106.95,348.91,1431384.7
2019-03-31 09-PM,BTCUSDT,4107.54,4107.54,4099.2,4103.77,322.08,1321750.34
2019-03-31 08-PM,BTCUSDT,4106.17,4112,4104.12,4107.54,456.61,1876054.28
2019-03-31 07-PM,BTCUSDT,4102.04,4109.41,4098.31,4106.17,445.59,1828654.3
2019-03-31 06-PM,BTCUSDT,4100.82,4106.53,4097.73,4102.04,622.31,2553164.06
2019-03-31 05-PM,BTCUSDT,4104.57,4105.59,4096,4100.82,459.15,1882784.78
2019-03-31 04-PM,BTCUSDT,4097,4107.9,4096.08,4104.57,582.12,2388603.64
2019-03-31 03-PM,BTCUSDT,4110.62,4111.04,4095.64,4097,585.53,2403775.04
2019-03-31 02-PM,BTCUSDT,4107.23,4111.95,4105.19,4110.62,644.9,2650104.84
2019-03-31 01-PM,BTCUSDT,4099.67,4113.46,4097.96,4107.23,846.61,3477084.62
2019-03-31 12-PM,BTCUSDT,4111.59,4113.16,4097.24,4099.67,848.85,3483260.61
2019-03-31 11-AM,BTCUSDT,4101.8,4116.12,4101.01,4111.59,804.89,3307579.84
2019-03-31 10-AM,BTCUSDT,4094.98,4106.48,4090.13,4101.8,544.92,2233900.77
2019-03-31 09-AM,BTCUSDT,4097.61,4099.01,4093.23,4094.98,423.57,1734891.05
2019-03-31 08-AM,BTCUSDT,4085.03,4098.98,4085,4097.61,526.75,2156366.72
2019-03-31 07-AM,BTCUSDT,4093.33,4096.98,4084.61,4085.03,391.94,1602950.64
2019-03-31 06-AM,BTCUSDT,4096.84,4097.22,4089.5,4093.33,532.72,2180610.65
2019-03-31 05-AM,BTCUSDT,4098.47,4099,4089.49,4096.84,551.49,2258346.9
2019-03-31 04-AM,BTCUSDT,4096.41,4108.18,4095.45,4098.47,582.66,2388624.65
2019-03-31 03-AM,BTCUSDT,4085.03,4097.15,4082.57,4096.41,468.06,1914889.89
2019-03-31 02-AM,BTCUSDT,4095.99,4097.91,4085,4085.03,516.73,2114055.61
2019-03-31 01-AM,BTCUSDT,4096.61,4104.66,4092,4095.99,425.81,1745207.32
2019-03-31 12-AM,BTCUSDT,4106.97,4116.12,4095.01,4096.61,696.32,2859106.23
2019-03-30 11-PM,BTCUSDT,4099.46,4107.74,4095,4106.97,482.24,1978530.59
2019-03-30 10-PM,BTCUSDT,4096.1,4099.6,4088.84,4099.46,323.88,1325744.67
2019-03-30 09-PM,BTCUSDT,4090.58,4099.45,4090.01,4096.1,351.32,1438848.53
2019-03-30 08-PM,BTCUSDT,4087.45,4095,4085.86,4090.58,305.95,1251180.83
2019-03-30 07-PM,BTCUSDT,4089.82,4092,4083.54,4087.45,308.7,1262231.55
2019-03-30 06-PM,BTCUSDT,4079.17,4091.01,4079.16,4089.82,476.78,1948302.84
2019-03-30 05-PM,BTCUSDT,4085.65,4088.9,4077.01,4079.17,633.4,2586318.1
2019-03-30 04-PM,BTCUSDT,4077.88,4088.95,4057.07,4085.65,1246.14,5077178.26
2019-03-30 03-PM,BTCUSDT,4088.99,4090.9,4071,4077.88,682.71,2787680.17
2019-03-30 02-PM,BTCUSDT,4087.14,4090.13,4080.02,4088.99,571.71,2335737.02
2019-03-30 01-PM,BTCUSDT,4093.62,4096.91,4080.41,4087.14,674.21,2756351.08
2019-03-30 12-PM,BTCUSDT,4093.38,4096.59,4086.96,4093.62,662.26,2708985.58
2019-03-30 11-AM,BTCUSDT,4079.49,4094.87,4077.53,4093.38,709.64,2899506.37
2019-03-30 10-AM,BTCUSDT,4087.76,4091.98,4074,4079.49,881.89,3601911.76
2019-03-30 09-AM,BTCUSDT,4088.08,4098,4086.37,4087.76,519.25,2125569.05
2019-03-30 08-AM,BTCUSDT,4097.95,4098,4084.74,4088.08,621.45,2542186.02
2019-03-30 07-AM,BTCUSDT,4098.82,4100.81,4087.76,4097.95,511.38,2093442.34
2019-03-30 06-AM,BTCUSDT,4103.58,4108.58,4095.01,4098.82,544.33,2232007.36
2019-03-30 05-AM,BTCUSDT,4083.47,4103.75,4080.04,4103.58,866.29,3545500.65
2019-03-30 04-AM,BTCUSDT,4093.46,4095.01,4052,4083.47,2251.37,9168047.87
2019-03-30 03-AM,BTCUSDT,4119.86,4122,4090.7,4093.46,1721.96,7064944.12
2019-03-30 02-AM,BTCUSDT,4121.63,4127.89,4116.89,4119.86,693.91,2860482.35
2019-03-30 01-AM,BTCUSDT,4131.42,4133.97,4116.22,4121.63,929.6,3834292.22
2019-03-30 12-AM,BTCUSDT,4103.25,4140,4097.2,4131.42,1558.3,6419261.67
2019-03-29 11-PM,BTCUSDT,4093.45,4108.85,4090,4103.25,852.75,3496883.94
2019-03-29 10-PM,BTCUSDT,4092.63,4097,4089.9,4093.45,346.16,1417038.66
2019-03-29 09-PM,BTCUSDT,4084.61,4094.56,4082.14,4092.63,384.67,1573075.48
2019-03-29 08-PM,BTCUSDT,4085,4089.17,4079.6,4084.61,867.62,3543688.11
2019-03-29 07-PM,BTCUSDT,4106,4107.7,4084.66,4085,949.1,3886242.51
2019-03-29 06-PM,BTCUSDT,4091.71,4108,4090.87,4106,837.33,3432495.95
2019-03-29 05-PM,BTCUSDT,4093.95,4097.16,4090.81,4091.71,526.15,2154154.67
2019-03-29 04-PM,BTCUSDT,4087.21,4094,4068,4093.95,958.61,3916855.21
2019-03-29 03-PM,BTCUSDT,4083.01,4096.93,4080.14,4087.21,762.18,3117713.4
2019-03-29 02-PM,BTCUSDT,4096.82,4096.83,4082,4083.01,796.8,3258350.27
2019-03-29 01-PM,BTCUSDT,4097.36,4100.49,4090.64,4096.82,1122.92,4599074.79
2019-03-29 12-PM,BTCUSDT,4123.43,4123.44,4078.2,4097.36,2529.19,10352557.61
2019-03-29 11-AM,BTCUSDT,4094.12,4123.71,4086.46,4123.43,2430.77,9980030.35
2019-03-29 10-AM,BTCUSDT,4087.86,4107.28,4082.68,4094.12,2356.05,9645589.05
2019-03-29 09-AM,BTCUSDT,4050.23,4092.37,4049.45,4087.86,2781.65,11345027.57
2019-03-29 08-AM,BTCUSDT,4057.63,4058.71,4042,4050.23,983.48,3982787.86
2019-03-29 07-AM,BTCUSDT,4037.39,4067.49,4037.38,4057.63,1832.28,7426363.56
2019-03-29 06-AM,BTCUSDT,4029.05,4037.59,4024.03,4037.39,673.16,2713717.31
2019-03-29 05-AM,BTCUSDT,4033.08,4036.13,4025.63,4029.05,959.45,3866668.47
2019-03-29 04-AM,BTCUSDT,4041.46,4063.97,4029.88,4033.08,1685.56,6823975.6
2019-03-29 03-AM,BTCUSDT,4038.7,4044,4033.6,4041.46,882.25,3564346.63
2019-03-29 02-AM,BTCUSDT,4029.56,4039.75,4028.94,4038.7,636.73,2568288.66
2019-03-29 01-AM,BTCUSDT,4029.22,4035.69,4025.5,4029.56,835.55,3368084.5
2019-03-29 12-AM,BTCUSDT,4027.81,4044.65,4026.1,4029.22,1440.62,5812562.99
2019-03-28 11-PM,BTCUSDT,4024.21,4030,4022,4027.81,438.77,1766749.47
2019-03-28 10-PM,BTCUSDT,4023.2,4026.14,4019.93,4024.21,405.73,1632316.03
2019-03-28 09-PM,BTCUSDT,4026.57,4028.6,4021.51,4023.2,406.85,1637750.37
2019-03-28 08-PM,BTCUSDT,4024.89,4029,4022.49,4026.57,472.89,1903459.64
2019-03-28 07-PM,BTCUSDT,4028.5,4030,4020.86,4024.89,574.86,2313865.88
2019-03-28 06-PM,BTCUSDT,4024.7,4029.5,4023.63,4028.5,409.58,1649594.55
2019-03-28 05-PM,BTCUSDT,4022.95,4030.96,4020.53,4024.7,605.9,2438979.13
2019-03-28 04-PM,BTCUSDT,4030.49,4032.99,4021.97,4022.95,879.86,3543988.43
2019-03-28 03-PM,BTCUSDT,4034,4038.5,4025.02,4030.49,957.73,3858915.78
2019-03-28 02-PM,BTCUSDT,4027.47,4036.15,4020.14,4034,860.1,3463804.36
2019-03-28 01-PM,BTCUSDT,4016.56,4029.66,4014.22,4027.47,912.47,3671955.03
2019-03-28 12-PM,BTCUSDT,4017.04,4021.68,4012.01,4016.56,1136.79,4568136.01
2019-03-28 11-AM,BTCUSDT,4016.67,4020,4005.19,4017.04,1015.25,4076114.69
2019-03-28 10-AM,BTCUSDT,4023.12,4023.23,4016,4016.67,676.31,2718518.83
2019-03-28 09-AM,BTCUSDT,4021.8,4026.48,4013.84,4023.12,774.86,3114534.3
2019-03-28 08-AM,BTCUSDT,4025.91,4025.98,4013.01,4021.8,831.34,3341620.66
2019-03-28 07-AM,BTCUSDT,4024.06,4030,4019.22,4025.91,891.94,3590121.9
2019-03-28 06-AM,BTCUSDT,4027.49,4031.17,4022.3,4024.06,1196.4,4817306.9
2019-03-28 05-AM,BTCUSDT,4014,4030.86,4008.71,4027.49,969.81,3898116.83
2019-03-28 04-AM,BTCUSDT,4014.83,4017.47,4002,4014,985.39,3952554.17
2019-03-28 03-AM,BTCUSDT,4029.5,4034.87,4009,4014.83,923.67,3715071.94
2019-03-28 02-AM,BTCUSDT,4028.58,4030.67,4025.01,4029.5,578.54,2330361.09
2019-03-28 01-AM,BTCUSDT,4030.39,4031.76,4019.12,4028.58,817.66,3292008.75
2019-03-28 12-AM,BTCUSDT,4038.05,4039.7,4011,4030.39,1499.65,6038673.09
2019-03-27 11-PM,BTCUSDT,4027.79,4048,4026.7,4038.05,1336.78,5396711.25
2019-03-27 10-PM,BTCUSDT,4018.27,4028,4017,4027.79,664.38,2673298.11
2019-03-27 09-PM,BTCUSDT,4023.48,4025,4017.45,4018.27,720.51,2897259.14
2019-03-27 08-PM,BTCUSDT,4020.12,4026.09,4015,4023.48,816.41,3282915.28
2019-03-27 07-PM,BTCUSDT,4018.69,4026.06,4013,4020.12,914.17,3674793.73
2019-03-27 06-PM,BTCUSDT,4022.84,4028,4014.16,4018.69,917.31,3689882.12
2019-03-27 05-PM,BTCUSDT,4016.1,4024.99,4011.1,4022.84,1111.54,4467889.32
2019-03-27 04-PM,BTCUSDT,4021.49,4026,4008.79,4016.1,941.05,3780019.47
2019-03-27 03-PM,BTCUSDT,4017.5,4026.51,4003.97,4021.49,1377.07,5529455.65
2019-03-27 02-PM,BTCUSDT,4019.81,4022.61,4014.19,4017.5,1207.88,4853883.0
2019-03-27 01-PM,BTCUSDT,4016.46,4024,4014.21,4019.81,1369.54,5503352.47
2019-03-27 12-PM,BTCUSDT,4033.22,4034.99,4013,4016.46,1564.36,6293960.14
2019-03-27 11-AM,BTCUSDT,4017.96,4040.36,4014.14,4033.22,1938.16,7804012.65
2019-03-27 10-AM,BTCUSDT,3996.98,4036.8,3996.24,4017.96,2670.63,10727601.49
2019-03-27 09-AM,BTCUSDT,3999.03,4009,3994.33,3996.98,1700.82,6804525.57
2019-03-27 08-AM,BTCUSDT,4000,4000.5,3986.35,3999.03,1135.65,4536170.3
2019-03-27 07-AM,BTCUSDT,3997.13,4002.3,3994.37,4000,864.95,3457798.17
2019-03-27 06-AM,BTCUSDT,4003.48,4006.52,3995.03,3997.13,1162.94,4650877.6
2019-03-27 05-AM,BTCUSDT,3992.32,4006.52,3991.13,4003.48,1160.83,4642043.52
2019-03-27 04-AM,BTCUSDT,3991.59,3999.8,3985.18,3992.32,998.68,3986534.83
2019-03-27 03-AM,BTCUSDT,3990.78,3993.93,3986.59,3991.59,1017.72,4061428.32
2019-03-27 02-AM,BTCUSDT,3987.43,3995,3978.12,3990.78,1298.69,5179261.82
2019-03-27 01-AM,BTCUSDT,3962.63,3999,3955.81,3987.43,2398.52,9545788.94
2019-03-27 12-AM,BTCUSDT,3948.55,3965.62,3936.15,3962.63,1424.8,5623852.14
2019-03-26 11-PM,BTCUSDT,3935.08,3952,3931.06,3948.55,954.36,3761363.57
2019-03-26 10-PM,BTCUSDT,3927.04,3936.92,3927,3935.08,452.44,1779431.57
2019-03-26 09-PM,BTCUSDT,3929.11,3933.11,3924.95,3927.04,659.18,2589817.27
2019-03-26 08-PM,BTCUSDT,3933.02,3936.82,3928,3929.11,520.66,2048107.28
2019-03-26 07-PM,BTCUSDT,3942.45,3946,3930,3933.02,935.89,3683574.85
2019-03-26 06-PM,BTCUSDT,3930.57,3943.3,3929.1,3942.45,932.66,3670286.71
2019-03-26 05-PM,BTCUSDT,3938.5,3940.09,3930,3930.57,1162.45,4574302.83
2019-03-26 04-PM,BTCUSDT,3942.01,3947.23,3933.66,3938.5,1592.73,6278025.99
2019-03-26 03-PM,BTCUSDT,3933.39,3946.36,3930.61,3942.01,1793.27,7060027.92
2019-03-26 02-PM,BTCUSDT,3909.02,3935,3907.48,3933.39,1785.49,7003127.7
2019-03-26 01-PM,BTCUSDT,3903.13,3919,3896,3909.02,1992.1,7787028.44
2019-03-26 12-PM,BTCUSDT,3918.06,3919.35,3894,3903.13,2084.21,8146202.96
2019-03-26 11-AM,BTCUSDT,3928.91,3929.41,3913,3918.06,1389.83,5449909.55
2019-03-26 10-AM,BTCUSDT,3927.86,3937.55,3924.69,3928.91,1742.67,6851271.66
2019-03-26 09-AM,BTCUSDT,3938.84,3939.89,3926.52,3927.86,1548.06,6084967.01
2019-03-26 08-AM,BTCUSDT,3925.98,3940.62,3923.95,3938.84,1779.94,7001779.31
2019-03-26 07-AM,BTCUSDT,3923.96,3926.63,3910,3925.98,1320.73,5177347.58
2019-03-26 06-AM,BTCUSDT,3933.71,3937.96,3909.11,3923.96,1373.28,5392486.84
2019-03-26 05-AM,BTCUSDT,3937,3943.77,3933.67,3933.71,443.48,1747074.71
2019-03-26 04-AM,BTCUSDT,3937.26,3944.63,3936.01,3937,610.45,2406029.58
2019-03-26 03-AM,BTCUSDT,3947.95,3950,3936.03,3937.26,676.11,2666767.71
2019-03-26 02-AM,BTCUSDT,3941.49,3948.8,3939.98,3947.95,605.07,2386306.04
2019-03-26 01-AM,BTCUSDT,3934.2,3944,3932.95,3941.49,608.03,2394640.78
2019-03-26 12-AM,BTCUSDT,3936.12,3958.98,3931,3934.2,962.76,3795629.23
2019-03-25 11-PM,BTCUSDT,3936,3946.82,3928.39,3936.12,823.61,3242746.26
2019-03-25 10-PM,BTCUSDT,3907.39,3936.02,3906.97,3936,1012.0,3970460.97
2019-03-25 09-PM,BTCUSDT,3913.73,3915,3900,3907.39,942.34,3681460.79
2019-03-25 08-PM,BTCUSDT,3922.22,3924.65,3891.14,3913.73,1723.33,6733166.75
2019-03-25 07-PM,BTCUSDT,3916.72,3938.49,3888.71,3922.22,3450.89,13503075.33
2019-03-25 06-PM,BTCUSDT,3962,3968.56,3906,3916.72,2884.78,11361432.65
2019-03-25 05-PM,BTCUSDT,3978.39,3981.11,3961.12,3962,1379.39,5477819.62
2019-03-25 04-PM,BTCUSDT,3962.92,3982.24,3956.14,3978.39,2163.44,8594939.89
2019-03-25 03-PM,BTCUSDT,3979.12,3986.84,3959.16,3962.92,1945.02,7733307.12
2019-03-25 02-PM,BTCUSDT,3978.81,3984.69,3973.09,3979.12,798.68,3178938.33
2019-03-25 01-PM,BTCUSDT,3978.18,3988.3,3976.08,3978.81,912.05,3631919.64
2019-03-25 12-PM,BTCUSDT,3986.39,3987.65,3968.75,3978.18,1605.47,6385983.81
2019-03-25 11-AM,BTCUSDT,3988.21,3991.46,3985,3986.39,715.37,2853139.91
2019-03-25 10-AM,BTCUSDT,3993.52,3995.96,3985,3988.21,1066.63,4255473.84
2019-03-25 09-AM,BTCUSDT,3995.87,3999,3992.94,3993.52,795.03,3177022.17
2019-03-25 08-AM,BTCUSDT,3993.72,3998.55,3989.57,3995.87,929.37,3711993.84
2019-03-25 07-AM,BTCUSDT,3993.26,3995.9,3986.17,3993.72,1236.45,4934629.29
2019-03-25 06-AM,BTCUSDT,3991.46,3996.63,3986,3993.26,1013.09,4044818.73
2019-03-25 05-AM,BTCUSDT,3986.84,3996,3984,3991.46,1461.31,5831025.01
2019-03-25 04-AM,BTCUSDT,3996.63,3998.58,3982.61,3986.84,2010.44,8019558.8
2019-03-25 03-AM,BTCUSDT,3994.47,3999.3,3992.31,3996.63,799.06,3193129.09
2019-03-25 02-AM,BTCUSDT,3995,3999,3988.36,3994.47,508.85,2032373.49
2019-03-25 01-AM,BTCUSDT,3986,3996,3983.33,3995,475.82,1898605.7
2019-03-25 12-AM,BTCUSDT,3992.18,3993.67,3980.75,3986,532.45,2123181.74
2019-03-24 11-PM,BTCUSDT,3986.57,3994.62,3985,3992.18,398.07,1588845.96
2019-03-24 10-PM,BTCUSDT,3984.5,3995.38,3983.4,3986.57,565.07,2254435.23
2019-03-24 09-PM,BTCUSDT,3981.25,3990,3974,3984.5,689.45,2744709.96
2019-03-24 08-PM,BTCUSDT,3983.45,3984.73,3950,3981.25,1350.76,5366983.08
2019-03-24 07-PM,BTCUSDT,3984.6,3987.5,3980,3983.45,465.45,1853755.73
2019-03-24 06-PM,BTCUSDT,3988.65,3991.73,3980.1,3984.6,698.41,2783655.17
2019-03-24 05-PM,BTCUSDT,3989.57,3993.88,3986,3988.65,610.49,2436135.18
2019-03-24 04-PM,BTCUSDT,3992.9,3995.21,3984.88,3989.57,906.17,3616168.06
2019-03-24 03-PM,BTCUSDT,3994.91,3996.55,3990.41,3992.9,572.99,2288236.01
2019-03-24 02-PM,BTCUSDT,3995.62,3997.7,3986.91,3994.91,544.85,2175697.2
2019-03-24 01-PM,BTCUSDT,3993.3,3997.97,3990.34,3995.62,611.26,2441851.99
2019-03-24 12-PM,BTCUSDT,3992.42,3995.63,3983.29,3993.3,805.52,3212886.59
2019-03-24 11-AM,BTCUSDT,3998.16,4003.97,3991,3992.42,870.19,3477187.15
2019-03-24 10-AM,BTCUSDT,3993.31,3999.9,3989.4,3998.16,1041.49,4162344.99
2019-03-24 09-AM,BTCUSDT,3984.98,4001.6,3983.37,3993.31,1084.16,4329475.42
2019-03-24 08-AM,BTCUSDT,3981.61,3985.66,3980.15,3984.98,528.64,2105721.75
2019-03-24 07-AM,BTCUSDT,3986.9,3988,3975,3981.61,688.07,2739479.01
2019-03-24 06-AM,BTCUSDT,3983.38,3989.99,3979.42,3986.9,475.46,1894532.99
2019-03-24 05-AM,BTCUSDT,3992.25,3992.37,3979.92,3983.38,453.0,1806067.49
2019-03-24 04-AM,BTCUSDT,3988,3993.48,3986.32,3992.25,402.21,1605145.31
2019-03-24 03-AM,BTCUSDT,3979.62,3993,3976.61,3988,554.11,2208534.64
2019-03-24 02-AM,BTCUSDT,3993.62,3999.21,3976.39,3979.62,783.35,3124278.84
2019-03-24 01-AM,BTCUSDT,4000.87,4002.19,3992.71,3993.62,549.41,2196155.06
2019-03-24 12-AM,BTCUSDT,4006.01,4006.02,3996.02,4000.87,671.59,2686601.48
2019-03-23 11-PM,BTCUSDT,3995.35,4007.9,3994.43,4006.01,576.04,2305073.42
2019-03-23 10-PM,BTCUSDT,3994.5,3999.98,3993.01,3995.35,377.25,1507816.4
2019-03-23 09-PM,BTCUSDT,3991.46,3998.88,3989.42,3994.5,371.46,1483821.08
2019-03-23 08-PM,BTCUSDT,3990.99,3994.87,3987.01,3991.46,345.07,1376846.09
2019-03-23 07-PM,BTCUSDT,3992.87,3997.32,3988.26,3990.99,455.7,1819988.75
2019-03-23 06-PM,BTCUSDT,3989.02,3993.7,3987.86,3992.87,369.15,1473052.21
2019-03-23 05-PM,BTCUSDT,3990.52,3998.08,3988.96,3989.02,481.34,1921957.67
2019-03-23 04-PM,BTCUSDT,4001.23,4002.78,3989.01,3990.52,824.04,3291914.79
2019-03-23 03-PM,BTCUSDT,3990,4002,3987.12,4001.23,857.6,3425088.75
2019-03-23 02-PM,BTCUSDT,3989.19,3990.32,3981.5,3990,783.43,3123189.28
2019-03-23 01-PM,BTCUSDT,3990.62,3994,3978.01,3989.19,1048.12,4179134.55
2019-03-23 12-PM,BTCUSDT,4001.36,4006.23,3986.37,3990.62,940.09,3759682.2
2019-03-23 11-AM,BTCUSDT,3996.28,4003.11,3991.91,4001.36,736.15,2942340.18
2019-03-23 10-AM,BTCUSDT,4006.44,4011.09,3981.25,3996.28,1136.66,4541100.91
2019-03-23 09-AM,BTCUSDT,4014.75,4014.83,4002.07,4006.44,668.81,2681108.02
2019-03-23 08-AM,BTCUSDT,4005,4015,3998.02,4014.75,1046.98,4195575.84
2019-03-23 07-AM,BTCUSDT,4015.88,4018,4003.01,4005,858.72,3445224.3
2019-03-23 06-AM,BTCUSDT,4002.4,4018.83,4001.48,4015.88,972.92,3903062.07
2019-03-23 05-AM,BTCUSDT,3994.36,4004.22,3994.21,4002.4,632.22,2528976.59
2019-03-23 04-AM,BTCUSDT,4004.34,4006.48,3989.4,3994.36,680.76,2722459.22
2019-03-23 03-AM,BTCUSDT,4001.76,4009,3997.3,4004.34,739.38,2959100.04
2019-03-23 02-AM,BTCUSDT,3988,4003.1,3986.5,4001.76,804.41,3214907.39
2019-03-23 01-AM,BTCUSDT,3982.39,3992.19,3981.54,3988,366.26,1460194.74
2019-03-23 12-AM,BTCUSDT,3986.93,3988.6,3978.01,3982.39,597.65,2380428.57
2019-03-22 11-PM,BTCUSDT,3990.94,3994.99,3986.49,3986.93,345.96,1380782.73
2019-03-22 10-PM,BTCUSDT,3988.96,3994.28,3986.62,3990.94,373.55,1490636.92
2019-03-22 09-PM,BTCUSDT,3985,3992.03,3973.57,3988.96,503.51,2007859.49
2019-03-22 08-PM,BTCUSDT,3996.38,3997.73,3980.17,3985,513.85,2050301.74
2019-03-22 07-PM,BTCUSDT,3997.03,4000,3992.66,3996.38,462.39,1848016.8
2019-03-22 06-PM,BTCUSDT,3998.48,4001.12,3994.47,3997.03,499.39,1996634.1
2019-03-22 05-PM,BTCUSDT,3997.69,4005,3990.03,3998.48,734.14,2933658.54
2019-03-22 04-PM,BTCUSDT,3993.31,3998.97,3980.23,3997.69,962.87,3841139.52
2019-03-22 03-PM,BTCUSDT,4000,4004.57,3991.27,3993.31,969.0,3873606.23
2019-03-22 02-PM,BTCUSDT,3990.02,4001.82,3989.19,4000,1004.37,4013690.05
2019-03-22 01-PM,BTCUSDT,3994.81,4008,3987.69,3990.02,1484.64,5933388.22
2019-03-22 12-PM,BTCUSDT,3987.11,3996.78,3983.01,3994.81,1017.56,4058984.69
2019-03-22 11-AM,BTCUSDT,3985.3,3990.77,3982,3987.11,864.5,3445551.83
2019-03-22 10-AM,BTCUSDT,3984.58,3990.13,3980.57,3985.3,1013.89,4042638.89
2019-03-22 09-AM,BTCUSDT,3985.01,3991,3979.65,3984.58,868.76,3462000.77
2019-03-22 08-AM,BTCUSDT,3978.59,3991.48,3977.33,3985.01,1145.27,4563384.87
2019-03-22 07-AM,BTCUSDT,3982.96,3988.37,3968.25,3978.59,1450.04,5766832.73
2019-03-22 06-AM,BTCUSDT,3987.71,3988.51,3980,3982.96,866.35,3451030.01
2019-03-22 05-AM,BTCUSDT,3981.71,3988.78,3980,3987.71,609.4,2427922.39
2019-03-22 04-AM,BTCUSDT,3986.51,3986.51,3980,3981.71,834.95,3325777.07
2019-03-22 03-AM,BTCUSDT,3990.01,3992.5,3985.47,3986.51,817.11,3259069.01
2019-03-22 02-AM,BTCUSDT,3987.34,3994.89,3985.68,3990.01,584.37,2331558.51
2019-03-22 01-AM,BTCUSDT,3986.33,3990.83,3985,3987.34,643.11,2563912.14
2019-03-22 12-AM,BTCUSDT,3980.64,3990.29,3971,3986.33,698.39,2781660.03
2019-03-21 11-PM,BTCUSDT,3982.21,3988.6,3978.55,3980.64,535.39,2132927.28
2019-03-21 10-PM,BTCUSDT,3983.64,3996,3976.14,3982.21,754.24,3008173.98
2019-03-21 09-PM,BTCUSDT,3979.96,3987.65,3978.76,3983.64,562.48,2241151.07
2019-03-21 08-PM,BTCUSDT,3979.42,3981.7,3973.91,3979.96,494.67,1968177.03
2019-03-21 07-PM,BTCUSDT,3972.44,3981.29,3969.05,3979.42,656.59,2609949.25
2019-03-21 06-PM,BTCUSDT,3965.6,3973.11,3959.44,3972.44,715.73,2839076.0
2019-03-21 05-PM,BTCUSDT,3967.11,3973,3954.96,3965.6,1076.68,4266031.46
2019-03-21 04-PM,BTCUSDT,3968.66,3971.89,3942.23,3967.11,1950.94,7725133.46
2019-03-21 03-PM,BTCUSDT,3910,3976,3909.07,3968.66,4388.95,17360029.46
2019-03-21 02-PM,BTCUSDT,4024.46,4024.98,3880.01,3910,6372.41,25316713.9
2019-03-21 01-PM,BTCUSDT,4039.34,4045,4008.71,4024.46,3206.86,12913797.56
2019-03-21 12-PM,BTCUSDT,4047.78,4069.32,4037.86,4039.34,1674.27,6779082.82
2019-03-21 11-AM,BTCUSDT,4036.26,4057.88,4034.85,4047.78,1814.2,7342240.36
2019-03-21 10-AM,BTCUSDT,4040,4042.77,4033.97,4036.26,970.02,3918687.45
2019-03-21 09-AM,BTCUSDT,4043.72,4044.33,4036.8,4040,1025.76,4144461.31
2019-03-21 08-AM,BTCUSDT,4046.79,4047.51,4041.22,4043.72,854.32,3456019.56
2019-03-21 07-AM,BTCUSDT,4036.89,4051.75,4033.97,4046.79,994.36,4020985.01
2019-03-21 06-AM,BTCUSDT,4030.43,4037,4028.46,4036.89,579.25,2337526.49
2019-03-21 05-AM,BTCUSDT,4035.78,4036.25,4027.2,4030.43,799.97,3224969.54
2019-03-21 04-AM,BTCUSDT,4041.06,4042.62,4032.82,4035.78,754.26,3044467.27
2019-03-21 03-AM,BTCUSDT,4040.1,4046.62,4039.23,4041.06,513.46,2075950.85
2019-03-21 02-AM,BTCUSDT,4038.71,4046,4037.33,4040.1,633.04,2558666.26
2019-03-21 01-AM,BTCUSDT,4049.7,4053.24,4024.33,4038.71,1058.36,4272423.04
2019-03-21 12-AM,BTCUSDT,4043.04,4054.58,4040.23,4049.7,1045.92,4234544.18
